w1,w2,w3,w4,w5,w6,w7,w8,name,best_chi,index
0.08701886434545246,0.4970987930992777,0.08701886434545246,0.4970987930992777,0.06835519812201696,0.4970987930992777,0.2759749812858217,0.4970987930992777,interp__H2O_NH3_CO2_CH4_10_1_1_1_72K_b,20.391,23
0.08701886434545246,0.4970987930992777,0.08701886434545246,0.4970987930992777,0.06835519812201696,0.4970987930992777,0.2759749812858217,0.4970987930992777,interp__H2O_CH4_10_0.6_a_V3,20.391,24
0.08701886434545246,0.4970987930992777,0.08701886434545246,0.4970987930992777,0.06835519812201696,0.4970987930992777,0.2759749812858217,0.4970987930992777,interp__CO_CH3OH_10K,20.391,25
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__d_NH3_CH3OH_50_10K_I10m_Baselined,20.573,45
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__HNCO_NH3,20.573,46
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__CO_NH3_10K,20.573,47
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__CH3CN,20.573,48
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__H2O_40K,20.573,49
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__H2O_NH3_CO2_CH4_10_1_1_1_72K_b,20.573,50
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__H2O_CH4_10_0.6_a_V3,20.573,51
0.02520595855148744,0.4976419244693702,0.10630975093814048,0.415852847725278,0.2756959266282337,0.4976419244693702,0.17865121768098546,0.4976419244693702,interp__CO_CH3OH_10K,20.573,52
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__d_NH3_CH3OH_50_10K_I10m_Baselined,22.013,9
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__HNCO_NH3,22.013,10
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__CO_NH3_10K,22.013,11
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__H2O_40K,22.013,12
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__H2O_NH3_CO2_CH4_10_1_1_1_72K_b,22.013,13
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__HCOOH,22.013,14
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__H2O_CH4_10_0.6_a_V3,22.013,15
0.013861804743637128,0.4409749883105806,0.005272066096460082,0.013861804743637128,0.4949366775022672,0.02099905214650228,0.3025755272165165,0.4920298570546285,interp__CO_CH3OH_10K,22.013,16
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__d_NH3_CH3OH_50_10K_I10m_Baselined,22.335,36
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__HNCO_NH3,22.335,37
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__CO_NH3_10K,22.335,38
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__NH3,22.335,39
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__H2O_40K,22.335,40
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__H2O_NH3_CO2_CH4_10_1_1_1_72K_b,22.335,41
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__H2O_CH4_10_0.6_a_V3,22.335,42
0.0022006000210010868,0.4937176890827969,0.01807774738955964,0.0022006000210010868,0.0022006000210010868,0.4937176890827969,0.3221299055531611,0.4937176890827969,interp__CO_CH3OH_10K,22.335,43
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__d_NH3_CH3OH_50_10K_I10m_Baselined,22.389,72
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__HNCO_NH3,22.389,73
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__CH3CHO,22.389,74
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__CO_NH3_10K,22.389,75
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__H2O_40K,22.389,76
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__H2O_NH3_CO2_CH4_10_1_1_1_72K_b,22.389,77
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__H2O_CH4_10_0.6_a_V3,22.389,78
0.096936011400944,0.3915583670365232,0.096936011400944,0.4833917680997533,0.096936011400944,0.4922783104412015,0.2808409646586796,0.4922783104412015,interp__CO_CH3OH_10K,22.389,79
0.4289563447735008,0.4449350794762506,0.4449350794762506,0.1629917352234699,0.2591805834338205,0.4449350794762506,0.2563347893957629,0.4449350794762506,interp__d_NH3_CH3OH_50_10K_I10m_Baselined,23.413,0
0.4289563447735008,0.4449350794762506,0.4449350794762506,0.1629917352234699,0.2591805834338205,0.4449350794762506,0.2563347893957629,0.4449350794762506,interp__CH4,23.413,1
0.4289563447735008,0.4449350794762506,0.4449350794762506,0.1629917352234699,0.2591805834338205,0.4449350794762506,0.2563347893957629,0.4449350794762506,interp__HNCO_NH3,23.413,2
0.4289563447735008,0.4449350794762506,0.4449350794762506,0.1629917352234699,0.2591805834338205,0.4449350794762506,0.2563347893957629,0.4449350794762506,interp__CO_NH3_10K,23.413,3
0.4289563447735008,0.4449350794762506,0.4449350794762506,0.1629917352234699,0.2591805834338205,0.4449350794762506,0.2563347893957629,0.4449350794762506,interp__H2O_40K,23.413,4
0.4289563447735008,0.4449350794762506,0.4449350794762506,0.1629917352234699,0.2591805834338205,0.4449350794762506,0.2563347893957629,0.4449350794762506,interp__H2O_NH3_CO2_CH4_10_1_1_1_72K_b,23.413,5
0.4289563447735008,0.4449350794762506,0.4449350794762506,0.1629917352234699,0.2591805834338205,0.4449350794762506,0.2563347893957629,0.4449350794762506,interp__H2O_CH4_10_0.6_a_V3,23.413,6
